time	label
263465000	2
263496250	2
263527500	2
263558750	2
263590000	2
263621250	2
263652500	2
263683750	2
263715000	2
263746250	2
263777500	2
263808750	2
263840000	2
263871250	2
263902500	2
263933750	2
263965000	2
263996250	2
264027500	2
264058750	2
264090000	2
264121250	2
264152500	2
264183750	2
264215000	2
264246250	2
264277500	2
264308750	2
264340000	2
264371250	2
264402500	2
264433750	2
264465000	2
264496250	2
264527500	2
264558750	2
264590000	2
264621250	2
264652500	2
264683750	2
264715000	2
264746250	2
264777500	2
264808750	2
264840000	2
264871250	2
264902500	2
264933750	2
264965000	2
264996250	2
265027500	2
265058750	2
265090000	0
265121250	0
265152500	0
265183750	0
265215000	0
265246250	0
265277500	0
265308750	0
265340000	0
265371250	0
265402500	0
265433750	0
265465000	0
265496250	0
265527500	0
265558750	0
265590000	0
265621250	0
265652500	0
265683750	0
265715000	0
265746250	0
265777500	0
265808750	0
265840000	0
265871250	0
265902500	0
265933750	0
265965000	0
265996250	0
266027500	0
266058750	0
266090000	0
266121250	0
266152500	0
266183750	0
266215000	0
266246250	0
266277500	0
266308750	0
266340000	0
266371250	0
266402500	0
266433750	0
266465000	0
266496250	0
266527500	0
266558750	0
266590000	0
266621250	0
266652500	0
266683750	0
266715000	0
266746250	0
266777500	0
266808750	0
266840000	0
266871250	0
266902500	0
266933750	0
266965000	0
266996250	0
267027500	0
267058750	0
267090000	0
267121250	0
267152500	0
267183750	0
267215000	0
267246250	0
267277500	0
267308750	0
267340000	0
267371250	0
267402500	0
267433750	0
267465000	0
267496250	0
267527500	0
267558750	0
267590000	0
267621250	0
267652500	0
267683750	0
267715000	0
267746250	0
267777500	0
267808750	0
267840000	0
267871250	0
267902500	0
267933750	0
267965000	0
267996250	0
268027500	0
268058750	0
268090000	0
268121250	0
268152500	0
268183750	0
268215000	0
268246250	0
268277500	0
268308750	0
268340000	0
268371250	0
268402500	0
268433750	0
268465000	0
268496250	0
268527500	0
268558750	0
268590000	0
268621250	0
268652500	0
268683750	0
268715000	0
268746250	0
268777500	0
268808750	0
268840000	0
268871250	0
268902500	0
268933750	0
268965000	0
268996250	0
269027500	0
269058750	0
269090000	0
269121250	0
269152500	0
269183750	0
269215000	0
269246250	0
269277500	0
269308750	0
269340000	0
269371250	0
269402500	0
269433750	0
269465000	0
269496250	0
269527500	0
269558750	0
269590000	0
269621250	0
269652500	0
269683750	0
269715000	0
269746250	0
269777500	0
269808750	0
269840000	0
269871250	0
269902500	0
269933750	0
269965000	0
269996250	0
270027500	0
270058750	0
270090000	0
270121250	0
270152500	0
270183750	0
270215000	0
270246250	0
270277500	0
270308750	0
270340000	0
270371250	0
270402500	0
270433750	0
270465000	0
270496250	0
270527500	0
270558750	0
270590000	0
270621250	0
270652500	0
270683750	0
270715000	0
270746250	0
270777500	0
270808750	0
270840000	0
270871250	0
270902500	0
270933750	0
270965000	0
270996250	0
271027500	0
271058750	0
271090000	0
271121250	0
271152500	0
271183750	0
271215000	0
271246250	0
271277500	0
271308750	0
271340000	0
271371250	0
271402500	0
271433750	0
271465000	0
271496250	0
271527500	0
271558750	0
271590000	0
271621250	0
271652500	0
271683750	0
271715000	0
271746250	0
271777500	0
271808750	0
271840000	0
271871250	0
271902500	0
271933750	0
271965000	0
271996250	0
272027500	0
272058750	0
272090000	0
272121250	0
272152500	0
272183750	0
272215000	0
272246250	0
272277500	0
272308750	0
272340000	0
272371250	0
272402500	0
272433750	0
272465000	0
272496250	0
272527500	0
272558750	0
272590000	0
272621250	0
272652500	0
272683750	0
272715000	0
272746250	0
272777500	0
272808750	0
272840000	0
272871250	0
272902500	0
272933750	0
272965000	0
272996250	0
273027500	0
273058750	0
273090000	0
273121250	0
273152500	0
273183750	0
273215000	0
273246250	0
273277500	0
273308750	0
273340000	0
273371250	0
273402500	0
273433750	0
273465000	0
273496250	0
273527500	0
273558750	0
273590000	0
273621250	0
273652500	0
273683750	0
273715000	0
273746250	0
273777500	0
273808750	0
273840000	0
273871250	0
273902500	0
273933750	0
273965000	0
273996250	0
274027500	0
274058750	0
274090000	0
274121250	0
274152500	0
274183750	0
274215000	0
274246250	0
274277500	0
274308750	0
274340000	0
274371250	0
274402500	0
274433750	0
274465000	0
274496250	0
274527500	0
274558750	0
274590000	0
274621250	0
274652500	0
274683750	0
274715000	0
274746250	0
274777500	0
274808750	0
274840000	0
274871250	0
274902500	0
274933750	0
274965000	0
274996250	0
275027500	0
275058750	0
275090000	0
275121250	0
275152500	0
275183750	0
275215000	0
275246250	0
275277500	0
275308750	0
275340000	0
275371250	0
275402500	0
275433750	0
275465000	0
275496250	0
275527500	0
275558750	0
275590000	0
275621250	0
275652500	0
275683750	0
275715000	0
275746250	0
275777500	0
275808750	0
275840000	0
275871250	0
275902500	0
275933750	0
275965000	0
275996250	0
276027500	0
276058750	0
276090000	0
276121250	0
276152500	0
276183750	0
276215000	0
276246250	0
276277500	0
276308750	0
276340000	0
276371250	0
276402500	0
276433750	0
276465000	0
276496250	0
276527500	0
276558750	0
276590000	0
276621250	0
276652500	0
276683750	0
276715000	0
276746250	0
276777500	0
276808750	0
276840000	0
276871250	0
276902500	0
276933750	0
276965000	0
276996250	0
277027500	0
277058750	0
277090000	0
277121250	0
277152500	0
277183750	0
277215000	0
277246250	0
277277500	0
277308750	0
277340000	0
277371250	0
277402500	0
277433750	0
277465000	0
277496250	0
277527500	0
277558750	0
277590000	0
277621250	0
277652500	0
277683750	0
277715000	0
277746250	0
277777500	0
277808750	0
277840000	0
277871250	0
277902500	0
277933750	0
277965000	0
277996250	0
278027500	0
278058750	0
278090000	0
278121250	0
278152500	0
278183750	0
278215000	0
278246250	0
278277500	0
278308750	0
278340000	0
278371250	0
278402500	0
278433750	0
278465000	0
278496250	0
278527500	0
278558750	3
278590000	3
278621250	3
278652500	3
278683750	3
278715000	3
278746250	3
278777500	3
278808750	3
278840000	3
278871250	3
278902500	3
278933750	3
278965000	3
278996250	3
279027500	3
279058750	3
279090000	3
279121250	3
279152500	3
279183750	3
279215000	3
279246250	3
279277500	3
279308750	3
279340000	3
279371250	3
279402500	3
279433750	3
279465000	3
279496250	3
279527500	3
279558750	3
279590000	3
279621250	3
279652500	3
279683750	3
279715000	3
279746250	3
279777500	3
279808750	3
279840000	3
279871250	3
279902500	3
279933750	3
279965000	3
279996250	3
280027500	3
280058750	3
280090000	3
280121250	3
280152500	3
280183750	3
280215000	3
280246250	3
280277500	3
280308750	3
280340000	3
280371250	3
280402500	3
280433750	3
280465000	3
280496250	3
280527500	3
280558750	3
280590000	3
280621250	3
280652500	3
280683750	3
280715000	3
280746250	3
280777500	3
280808750	3
280840000	3
280871250	3
280902500	3
280933750	3
280965000	3
280996250	3
281027500	3
281058750	3
281090000	3
281121250	3
281152500	3
281183750	3
281215000	3
281246250	3
281277500	3
281308750	3
281340000	3
281371250	3
281402500	3
281433750	3
281465000	3
281496250	3
281527500	3
281558750	3
281590000	3
281621250	3
281652500	3
281683750	3
281715000	3
281746250	3
281777500	3
281808750	3
281840000	3
281871250	3
281902500	3
281933750	3
281965000	3
281996250	3
282027500	3
282058750	3
282090000	3
282121250	3
282152500	3
282183750	3
282215000	3
282246250	3
282277500	3
282308750	3
282340000	3
282371250	3
282402500	3
282433750	3
282465000	3
282496250	3
282527500	3
282558750	3
282590000	0
282621250	0
282652500	0
282683750	0
282715000	0
282746250	0
282777500	0
282808750	0
282840000	0
282871250	0
282902500	0
282933750	0
282965000	0
282996250	0
283027500	0
283058750	0
283090000	0
283121250	0
283152500	0
283183750	0
283215000	0
283246250	0
283277500	0
283308750	0
283340000	0
283371250	0
283402500	0
283433750	0
283465000	0
283496250	0
283527500	0
283558750	0
283590000	0
283621250	0
283652500	0
283683750	0
283715000	0
283746250	0
283777500	0
283808750	0
283840000	0
283871250	0
283902500	0
283933750	0
283965000	0
283996250	0
284027500	0
284058750	0
284090000	0
284121250	0
284152500	0
284183750	0
284215000	0
284246250	0
284277500	0
284308750	0
284340000	0
284371250	0
284402500	0
284433750	0
284465000	0
284496250	0
284527500	0
284558750	0
284590000	0
284621250	0
284652500	0
284683750	0
284715000	0
284746250	0
284777500	0
284808750	0
284840000	0
284871250	0
284902500	0
284933750	0
284965000	0
284996250	0
285027500	0
285058750	0
285090000	0
285121250	0
285152500	0
285183750	0
285215000	0
285246250	0
285277500	0
285308750	0
285340000	0
285371250	0
285402500	0
285433750	0
285465000	0
285496250	0
285527500	0
285558750	0
285590000	0
285621250	0
285652500	0
285683750	0
285715000	0
285746250	0
285777500	0
285808750	0
285840000	0
285871250	0
285902500	0
285933750	0
285965000	0
285996250	0
286027500	0
286058750	0
286090000	0
286121250	0
286152500	0
286183750	0
286215000	0
286246250	0
286277500	0
286308750	0
286340000	0
286371250	0
286402500	0
286433750	0
286465000	0
286496250	0
286527500	0
286558750	0
286590000	0
286621250	0
286652500	0
286683750	0
286715000	0
286746250	0
286777500	0
286808750	0
286840000	0
286871250	0
286902500	0
286933750	0
286965000	0
286996250	0
287027500	0
287058750	0
287090000	0
287121250	0
287152500	0
287183750	0
287215000	0
287246250	0
287277500	0
287308750	0
287340000	0
287371250	0
287402500	0
287433750	0
287465000	0
287496250	0
287527500	0
287558750	0
287590000	0
287621250	0
287652500	0
287683750	0
287715000	0
287746250	0
287777500	0
287808750	0
287840000	0
287871250	0
287902500	0
287933750	0
287965000	0
287996250	0
288027500	0
288058750	0
288090000	0
288121250	0
288152500	0
288183750	0
288215000	0
288246250	0
288277500	0
288308750	0
288340000	0
288371250	0
288402500	0
288433750	0
288465000	0
288496250	0
288527500	0
288558750	0
288590000	0
288621250	0
288652500	0
288683750	0
288715000	0
288746250	0
288777500	0
288808750	0
288840000	0
288871250	0
288902500	0
288933750	0
288965000	0
288996250	0
289027500	0
289058750	0
289090000	0
289121250	0
289152500	0
289183750	0
289215000	0
289246250	0
289277500	0
289308750	0
289340000	0
289371250	0
289402500	0
289433750	0
289465000	0
289496250	0
289527500	0
289558750	0
289590000	0
289621250	0
289652500	0
289683750	0
289715000	0
289746250	0
289777500	0
289808750	0
289840000	0
289871250	0
289902500	0
289933750	0
289965000	0
289996250	0
290027500	0
290058750	0
290090000	0
290121250	0
290152500	0
290183750	0
290215000	0
290246250	0
290277500	0
290308750	0
290340000	0
290371250	0
290402500	0
290433750	0
290465000	0
290496250	0
290527500	0
290558750	0
290590000	0
290621250	0
290652500	0
290683750	0
290715000	0
290746250	0
290777500	0
290808750	0
290840000	0
290871250	0
290902500	0
290933750	0
290965000	0
290996250	0
291027500	0
291058750	0
291090000	0
291121250	0
291152500	0
291183750	0
291215000	0
291246250	0
291277500	0
291308750	0
291340000	0
291371250	0
291402500	0
291433750	0
291465000	0
291496250	0
291527500	0
291558750	0
291590000	0
291621250	0
291652500	0
291683750	0
291715000	0
291746250	0
291777500	0
291808750	0
291840000	0
291871250	0
291902500	0
291933750	0
291965000	0
291996250	0
292027500	0
292058750	0
292090000	0
292121250	0
292152500	0
292183750	0
292215000	0
292246250	0
292277500	0
292308750	0
292340000	0
292371250	0
292402500	0
292433750	0
292465000	0
292496250	0
292527500	0
292558750	0
292590000	0
292621250	0
292652500	0
292683750	0
292715000	0
292746250	0
292777500	0
292808750	0
292840000	0
292871250	0
292902500	0
292933750	0
292965000	0
292996250	0
293027500	0
293058750	0
293090000	0
293121250	0
293152500	0
293183750	0
293215000	0
293246250	0
293277500	0
293308750	0
293340000	0
293371250	0
293402500	0
293433750	0
293465000	0
293496250	0
293527500	0
293558750	0
293590000	0
293621250	0
293652500	0
293683750	0
293715000	0
293746250	0
293777500	0
293808750	0
293840000	0
293871250	0
293902500	0
293933750	0
293965000	0
293996250	0
294027500	0
294058750	0
294090000	0
294121250	0
294152500	0
294183750	0
294215000	0
294246250	0
294277500	0
294308750	0
294340000	0
294371250	0
294402500	0
294433750	0
294465000	0
294496250	0
294527500	0
294558750	0
294590000	0
294621250	0
294652500	0
294683750	0
294715000	0
294746250	0
294777500	0
294808750	0
294840000	0
294871250	0
294902500	0
294933750	0
294965000	0
294996250	0
295027500	0
295058750	0
295090000	0
295121250	0
295152500	0
295183750	0
295215000	0
295246250	0
295277500	0
295308750	0
295340000	0
295371250	0
295402500	0
295433750	0
295465000	0
295496250	0
295527500	0
295558750	0
295590000	0
295621250	0
295652500	0
295683750	0
295715000	0
295746250	0
295777500	0
295808750	0
295840000	0
295871250	0
295902500	0
295933750	0
295965000	0
295996250	0
296027500	0
296058750	0
296090000	0
296121250	0
296152500	0
296183750	0
296215000	0
296246250	0
296277500	0
296308750	0
296340000	0
296371250	0
296402500	0
296433750	0
296465000	0
296496250	0
296527500	0
296558750	0
296590000	0
296621250	0
296652500	0
296683750	0
296715000	0
296746250	0
296777500	0
296808750	0
296840000	0
296871250	0
296902500	0
296933750	0
296965000	0
296996250	0
297027500	0
297058750	0
297090000	0
297121250	0
297152500	0
297183750	0
297215000	0
297246250	0
297277500	0
297308750	0
297340000	0
297371250	0
297402500	0
297433750	0
297465000	0
297496250	0
297527500	0
297558750	0
297590000	0
297621250	0
297652500	0
297683750	0
297715000	0
297746250	0
297777500	0
297808750	0
297840000	0
297871250	2
297902500	2
297933750	2
297965000	2
297996250	2
298027500	2
298058750	2
298090000	2
298121250	2
298152500	2
298183750	2
298215000	2
298246250	2
298277500	2
298308750	2
298340000	2
298371250	2
298402500	2
298433750	2
298465000	2
298496250	2
298527500	2
298558750	2
298590000	2
298621250	2
298652500	2
298683750	2
298715000	2
298746250	2
298777500	2
298808750	2
298840000	2
298871250	2
298902500	2
298933750	2
298965000	2
298996250	2
299027500	2
299058750	2
299090000	2
299121250	2
299152500	2
299183750	2
299215000	2
299246250	2
299277500	2
299308750	2
299340000	2
299371250	2
299402500	2
299433750	2
299465000	2
299496250	2
299527500	2
299558750	2
299590000	2
299621250	2
299652500	2
299683750	2
299715000	2
299746250	2
299777500	2
299808750	2
299840000	2
299871250	2
299902500	2
299933750	2
299965000	2
299996250	2
300027500	2
300058750	2
300090000	2
300121250	2
300152500	2
300183750	2
300215000	2
300246250	2
300277500	2
300308750	2
300340000	2
300371250	2
300402500	2
300433750	2
300465000	2
300496250	2
300527500	2
300558750	2
300590000	2
300621250	2
300652500	2
300683750	2
300715000	2
300746250	2
300777500	2
300808750	2
300840000	2
300871250	2
300902500	2
300933750	2
300965000	2
300996250	2
301027500	2
301058750	2
301090000	2
301121250	2
301152500	2
301183750	2
301215000	2
301246250	2
301277500	2
301308750	2
301340000	2
301371250	2
301402500	2
301433750	2
301465000	2
301496250	2
301527500	2
301558750	2
301590000	2
301621250	2
301652500	2
301683750	2
301715000	2
301746250	2
301777500	2
301808750	2
301840000	2
301871250	2
301902500	0
301933750	0
301965000	0
301996250	0
302027500	0
302058750	0
302090000	0
302121250	0
302152500	0
302183750	0
302215000	0
302246250	0
302277500	0
302308750	0
302340000	0
302371250	0
302402500	0
302433750	0
302465000	0
302496250	0
302527500	0
302558750	0
302590000	0
302621250	0
302652500	0
302683750	0
302715000	0
302746250	0
302777500	0
302808750	0
302840000	0
302871250	0
302902500	0
302933750	0
302965000	0
302996250	0
303027500	0
303058750	0
303090000	0
303121250	0
303152500	0
303183750	0
303215000	0
303246250	0
303277500	0
303308750	0
303340000	0
303371250	0
303402500	0
303433750	0
303465000	0
303496250	0
303527500	0
303558750	0
303590000	0
303621250	0
303652500	0
303683750	0
303715000	0
303746250	0
303777500	0
303808750	0
303840000	0
303871250	0
303902500	0
303933750	0
303965000	0
303996250	0
304027500	0
304058750	0
304090000	0
304121250	0
304152500	0
304183750	0
304215000	0
304246250	0
304277500	0
304308750	0
304340000	0
304371250	0
304402500	0
304433750	0
304465000	0
304496250	0
304527500	0
304558750	0
304590000	0
304621250	0
304652500	0
304683750	0
304715000	0
304746250	0
304777500	0
304808750	0
304840000	0
304871250	0
304902500	0
304933750	0
304965000	0
304996250	0
305027500	0
305058750	0
305090000	0
305121250	0
305152500	0
305183750	0
305215000	0
305246250	0
305277500	0
305308750	0
305340000	0
305371250	0
305402500	0
305433750	0
305465000	0
305496250	0
305527500	0
305558750	0
305590000	0
305621250	0
305652500	0
305683750	0
305715000	0
305746250	0
305777500	0
305808750	0
305840000	0
305871250	0
305902500	0
305933750	0
305965000	0
305996250	0
306027500	0
306058750	0
306090000	0
306121250	0
306152500	0
306183750	0
306215000	0
306246250	0
306277500	0
306308750	0
306340000	0
306371250	0
306402500	0
306433750	0
306465000	0
306496250	0
306527500	0
306558750	0
306590000	0
306621250	0
306652500	0
306683750	0
306715000	0
306746250	0
306777500	0
306808750	0
306840000	0
306871250	0
306902500	0
306933750	0
306965000	0
306996250	0
307027500	0
307058750	0
307090000	0
307121250	0
307152500	0
307183750	0
307215000	0
307246250	0
307277500	0
307308750	0
307340000	0
307371250	0
307402500	0
307433750	0
307465000	0
307496250	0
307527500	0
307558750	0
307590000	0
307621250	0
307652500	0
307683750	0
307715000	0
307746250	0
307777500	0
307808750	0
307840000	0
307871250	0
307902500	0
307933750	0
307965000	0
307996250	0
308027500	0
308058750	0
308090000	0
308121250	0
308152500	0
308183750	0
308215000	0
308246250	0
308277500	0
308308750	0
308340000	0
308371250	0
308402500	0
308433750	0
308465000	0
308496250	0
308527500	0
308558750	0
308590000	0
308621250	0
308652500	0
308683750	0
308715000	0
308746250	0
308777500	0
308808750	0
308840000	0
308871250	0
308902500	0
308933750	0
308965000	0
308996250	0
309027500	0
309058750	0
309090000	0
309121250	0
309152500	0
309183750	0
309215000	0
309246250	0
309277500	0
309308750	0
309340000	0
309371250	0
309402500	0
309433750	0
309465000	0
309496250	0
309527500	0
309558750	0
309590000	0
309621250	0
309652500	0
309683750	0
309715000	0
309746250	0
309777500	0
309808750	0
309840000	0
309871250	0
309902500	0
309933750	0
309965000	0
309996250	0
310027500	0
310058750	0
310090000	0
310121250	0
310152500	0
310183750	0
310215000	0
310246250	0
310277500	0
310308750	0
310340000	0
310371250	0
310402500	0
310433750	0
310465000	0
310496250	0
310527500	0
310558750	0
310590000	0
310621250	0
310652500	0
310683750	0
310715000	0
310746250	0
310777500	0
310808750	0
310840000	0
310871250	0
310902500	0
310933750	0
310965000	0
310996250	0
311027500	0
311058750	0
311090000	0
311121250	0
311152500	0
311183750	0
311215000	0
311246250	0
311277500	0
311308750	0
311340000	0
311371250	0
311402500	0
311433750	0
311465000	0
311496250	0
311527500	0
311558750	0
311590000	0
311621250	0
311652500	0
311683750	0
311715000	0
311746250	0
311777500	0
311808750	0
311840000	0
311871250	0
311902500	0
311933750	0
311965000	0
311996250	0
312027500	0
312058750	0
312090000	0
312121250	0
312152500	0
312183750	0
312215000	0
312246250	0
312277500	0
312308750	0
312340000	0
312371250	0
312402500	0
312433750	0
312465000	0
312496250	0
312527500	0
312558750	0
312590000	0
312621250	0
312652500	0
312683750	0
312715000	0
312746250	0
312777500	0
312808750	0
312840000	0
312871250	0
312902500	0
312933750	0
312965000	0
312996250	0
313027500	0
313058750	0
313090000	0
313121250	0
313152500	0
313183750	0
313215000	0
313246250	0
313277500	0
313308750	0
313340000	0
313371250	0
313402500	0
313433750	0
313465000	0
313496250	0
313527500	0
313558750	0
313590000	0
313621250	0
313652500	0
313683750	0
313715000	0
313746250	0
313777500	0
313808750	0
313840000	0
313871250	0
313902500	0
313933750	0
313965000	0
313996250	0
314027500	0
314058750	0
314090000	0
314121250	0
314152500	0
314183750	0
314215000	0
314246250	0
314277500	0
314308750	0
314340000	0
314371250	0
314402500	0
314433750	0
314465000	0
314496250	0
314527500	0
314558750	0
314590000	0
314621250	0
314652500	0
314683750	0
314715000	0
314746250	0
314777500	0
314808750	0
314840000	0
314871250	0
314902500	0
314933750	0
314965000	0
314996250	0
315027500	0
315058750	0
315090000	0
315121250	0
315152500	0
315183750	0
315215000	0
315246250	0
315277500	0
315308750	0
315340000	0
315371250	0
315402500	0
315433750	0
315465000	0
315496250	0
315527500	0
315558750	0
315590000	0
315621250	0
315652500	0
315683750	0
315715000	0
315746250	0
315777500	0
315808750	0
315840000	0
315871250	0
315902500	4
315933750	4
315965000	4
315996250	4
316027500	4
316058750	4
316090000	4
316121250	4
316152500	4
316183750	4
316215000	4
316246250	4
316277500	4
316308750	4
316340000	4
316371250	4
316402500	4
316433750	4
316465000	4
316496250	4
316527500	4
316558750	4
316590000	4
316621250	4
316652500	4
316683750	4
316715000	4
316746250	4
316777500	4
316808750	4
316840000	4
316871250	4
316902500	4
316933750	4
316965000	4
316996250	4
317027500	4
317058750	4
317090000	4
317121250	4
317152500	4
317183750	4
317215000	4
317246250	4
317277500	4
317308750	4
317340000	4
317371250	4
317402500	4
317433750	4
317465000	4
317496250	4
317527500	4
317558750	4
317590000	4
317621250	4
317652500	4
317683750	4
317715000	4
317746250	4
317777500	4
317808750	4
317840000	4
317871250	4
317902500	4
317933750	4
317965000	4
317996250	4
318027500	4
318058750	4
318090000	4
318121250	4
318152500	4
318183750	4
318215000	4
318246250	4
318277500	4
318308750	4
318340000	4
318371250	4
318402500	4
318433750	4
318465000	4
318496250	4
318527500	4
318558750	4
318590000	4
318621250	4
318652500	4
318683750	4
318715000	4
318746250	4
318777500	4
318808750	4
318840000	4
318871250	4
318902500	4
318933750	4
318965000	4
318996250	4
319027500	4
319058750	4
319090000	4
319121250	4
319152500	4
319183750	4
319215000	4
319246250	4
319277500	4
319308750	4
319340000	4
319371250	4
319402500	4
319433750	4
319465000	4
319496250	4
319527500	4
319558750	4
319590000	4
319621250	4
319652500	4
319683750	4
319715000	4
319746250	4
319777500	4
319808750	4
319840000	4
319871250	4
319902500	4
319933750	0
319965000	0
319996250	0
320027500	0
320058750	0
320090000	0
320121250	0
320152500	0
320183750	0
320215000	0
320246250	0
320277500	0
320308750	0
320340000	0
320371250	0
320402500	0
320433750	0
320465000	0
320496250	0
320527500	0
320558750	0
320590000	0
320621250	0
320652500	0
320683750	0
320715000	0
320746250	0
320777500	0
320808750	0
320840000	0
320871250	0
320902500	0
320933750	0
320965000	0
320996250	0
321027500	0
321058750	0
321090000	0
321121250	0
321152500	0
321183750	0
321215000	0
321246250	0
321277500	0
321308750	0
321340000	0
321371250	0
321402500	0
321433750	0
321465000	0
321496250	0
321527500	0
321558750	0
321590000	0
321621250	0
321652500	0
321683750	0
321715000	0
321746250	0
321777500	0
321808750	0
321840000	0
321871250	0
321902500	0
321933750	0
321965000	0
321996250	0
322027500	0
322058750	0
322090000	0
322121250	0
322152500	0
322183750	0
322215000	0
322246250	0
322277500	0
322308750	0
322340000	0
322371250	0
322402500	0
322433750	0
322465000	0
322496250	0
322527500	0
322558750	0
322590000	0
322621250	0
322652500	0
322683750	0
322715000	0
322746250	0
322777500	0
322808750	0
322840000	0
322871250	0
322902500	0
322933750	0
322965000	0
322996250	0
323027500	0
323058750	0
323090000	0
323121250	0
323152500	0
323183750	0
323215000	0
323246250	0
323277500	0
323308750	0
323340000	0
323371250	0
323402500	0
323433750	0
323465000	0
323496250	0
323527500	0
323558750	0
323590000	0
323621250	0
323652500	0
323683750	0
323715000	0
323746250	0
323777500	0
323808750	0
323840000	0
323871250	0
323902500	0
323933750	0
323965000	0
323996250	0
324027500	0
324058750	0
324090000	0
324121250	0
324152500	0
324183750	0
324215000	0
324246250	0
324277500	0
324308750	0
324340000	0
324371250	0
324402500	0
324433750	0
324465000	0
324496250	0
324527500	0
324558750	0
324590000	0
324621250	0
324652500	0
324683750	0
324715000	0
324746250	0
324777500	0
324808750	0
324840000	0
324871250	0
324902500	0
324933750	0
324965000	0
324996250	0
325027500	0
325058750	0
325090000	0
325121250	0
325152500	0
325183750	0
325215000	0
325246250	0
325277500	0
325308750	0
325340000	0
325371250	0
325402500	0
325433750	0
325465000	0
325496250	0
325527500	0
325558750	0
325590000	0
325621250	0
325652500	0
325683750	0
325715000	0
325746250	0
325777500	0
325808750	0
325840000	0
325871250	0
325902500	0
325933750	0
325965000	0
325996250	0
326027500	0
326058750	0
326090000	0
326121250	0
326152500	0
326183750	0
326215000	0
326246250	0
326277500	0
326308750	0
326340000	0
326371250	0
326402500	0
326433750	0
326465000	0
326496250	0
326527500	0
326558750	0
326590000	0
326621250	0
326652500	0
326683750	0
326715000	0
326746250	0
326777500	0
326808750	0
326840000	0
326871250	0
326902500	0
326933750	0
326965000	0
326996250	0
327027500	0
327058750	0
327090000	0
327121250	0
327152500	0
327183750	0
327215000	0
327246250	0
327277500	0
327308750	0
327340000	0
327371250	0
327402500	0
327433750	0
327465000	0
327496250	0
327527500	0
327558750	0
327590000	0
327621250	0
327652500	0
327683750	0
327715000	0
327746250	0
327777500	0
327808750	0
327840000	0
327871250	0
327902500	0
327933750	0
327965000	0
327996250	0
328027500	0
328058750	0
328090000	0
328121250	0
328152500	0
328183750	0
328215000	0
328246250	0
328277500	0
328308750	0
328340000	0
328371250	0
328402500	0
328433750	0
328465000	0
328496250	0
328527500	0
328558750	0
328590000	0
328621250	0
328652500	0
328683750	0
328715000	0
328746250	0
328777500	0
328808750	0
328840000	0
328871250	0
328902500	0
328933750	0
328965000	0
328996250	0
329027500	0
329058750	0
329090000	0
329121250	0
329152500	0
329183750	0
329215000	0
329246250	0
329277500	0
329308750	0
329340000	0
329371250	0
329402500	0
329433750	0
329465000	0
329496250	0
329527500	0
329558750	0
329590000	0
329621250	0
329652500	0
329683750	0
329715000	0
329746250	0
329777500	0
329808750	0
329840000	0
329871250	0
329902500	0
329933750	0
329965000	0
329996250	0
330027500	0
330058750	0
330090000	0
330121250	0
330152500	0
330183750	0
330215000	0
330246250	0
330277500	0
330308750	0
330340000	0
330371250	0
330402500	0
330433750	0
330465000	0
330496250	0
330527500	0
330558750	0
330590000	0
330621250	0
330652500	0
330683750	0
330715000	0
330746250	0
330777500	0
330808750	0
330840000	0
330871250	0
330902500	0
330933750	0
330965000	0
330996250	0
331027500	0
331058750	0
331090000	0
331121250	0
331152500	0
331183750	0
331215000	0
331246250	0
331277500	0
331308750	0
331340000	0
331371250	0
331402500	0
331433750	0
331465000	0
331496250	0
331527500	0
331558750	0
331590000	0
331621250	0
331652500	0
331683750	0
331715000	0
331746250	0
331777500	0
331808750	0
331840000	0
331871250	0
331902500	0
331933750	0
331965000	0
331996250	0
332027500	0
332058750	0
332090000	0
332121250	0
332152500	0
332183750	0
332215000	0
332246250	0
332277500	0
332308750	0
332340000	0
332371250	0
332402500	0
332433750	0
332465000	0
332496250	0
332527500	0
332558750	0
332590000	0
332621250	0
332652500	0
332683750	0
332715000	0
332746250	0
332777500	0
332808750	0
332840000	0
332871250	0
332902500	0
332933750	0
332965000	0
332996250	0
333027500	0
333058750	0
333090000	0
333121250	0
333152500	0
333183750	0
333215000	0
333246250	0
333277500	0
333308750	0
333340000	0
333371250	0
333402500	0
333433750	0
333465000	0
333496250	0
333527500	0
333558750	0
333590000	0
333621250	0
333652500	0
333683750	0
333715000	0
333746250	0
333777500	0
333808750	0
333840000	0
333871250	0
333902500	0
333933750	0
333965000	0
333996250	0
334027500	0
334058750	0
334090000	0
334121250	0
334152500	0
334183750	0
334215000	0
334246250	0
334277500	0
334308750	0
334340000	0
334371250	0
334402500	0
334433750	0
334465000	0
334496250	0
334527500	0
334558750	0
334590000	0
334621250	0
334652500	0
334683750	0
334715000	0
334746250	0
334777500	0
334808750	0
334840000	0
334871250	0
334902500	0
334933750	0
334965000	0
334996250	0
335027500	0
335058750	0
335090000	0
335121250	0
335152500	0
335183750	0
335215000	0
335246250	0
335277500	0
335308750	0
335340000	0
335371250	0
335402500	0
335433750	0
335465000	0
335496250	0
335527500	0
335558750	0
335590000	0
335621250	0
335652500	0
335683750	0
335715000	0
335746250	0
335777500	0
335808750	0
335840000	0
335871250	0
335902500	0
335933750	0
335965000	0
335996250	0
336027500	0
336058750	0
336090000	0
336121250	0
336152500	0
336183750	0
336215000	0
336246250	0
336277500	0
336308750	0
